sede_code,municipality_code,municipality_name,state_code,state_name,score,school_name,dane_code,address,phone,department,municipality,calendar,sector,area,dean
419110002026,19110,BUENOS AIRES,19,CAUCA,56.41176278419927,INSTITUCION COMUNITARIA SIN FRONTERAS LA BALSA,419110002026,CORREGIMIENTO LA BALSA,,CAUCA,BUENOS AIRES,A,NO OFICIAL,URBANA,SOR INES LARRAHONDO CARABALI
48124O727091,27050,ATRATO (YUTO),27,CHOCO,48.50933083103935,,,,,,,,,,
352835007701,52835,TUMACO,52,NARIÑO,59.904755237347516,COLEGIO TECNICO MILITAR ALMIRANTE TONO TUMACO SAS,352835007701,IND AVENIDA LOS ESTUDIANTES CS 259,7271034 - 3227847364,NARIÑO,SAN ANDRES DE TUMACO,A,NO OFICIAL,URBANA,ALEXANDRA ERAZO GOYES
227800000771,27800,UNGUIA,27,CHOCO,38.707600098438846,IE SANTA MARIA LA NUEVA DEL DARIEN,227800000771,CORREG STA MARIA,3168695920-3113405983,CHOCÓ,UNGUÍA,A,OFICIAL,RURAL,LUIS ADAN USUGA POSSO
219473000336,19473,MORALES,19,CAUCA,42.44066845022207,INSTITUCION EDUCATIVA RENACER AFRO,219473000336,VEREDA PAN DE AZUCAR,3216421250,CAUCA,MORALES,A,OFICIAL,RURAL,ARLES FILEMON MAJIN ANACONA
127001001621,27001,QUIBDO,27,CHOCO,49.09397604393955,IE MANUEL AGUSTIN SANTACOLOMA VILLA,127001001621,CL 31 10 25,321 8118898,CHOCÓ,QUIBDÓ,A,OFICIAL,URBANA,JOSÉ ARCELIANO PALACIOS MOSQUERA
127001001621,27001,QUIBDO,27,CHOCO,49.09397604393955,IE MANUEL AGUSTIN SANTACOLOMA VILLA,127001001621,CL 31 10 25,321 8118898,CHOCÓ,QUIBDÓ,A,OFICIAL,URBANA,JOSÉ ARCELIANO PALACIOS MOSQUERA
227001003547,27001,QUIBDO,27,CHOCO,57.26201082472842,IE AGROPECUARIA DE TAGACHI,227001003547,AFLUENTE RIO TAGACHI,3136518977,CHOCÓ,QUIBDÓ,A,OFICIAL,RURAL,ELIZABETH MORENO PALACIOS.
227001000335,27600,RIO QUITO,27,CHOCO,80.21567211766332,IE NUESTRA SEÑORA DE LAS MERCEDES,227001000335,VILLACONTO,3117948399,CHOCÓ,RÍO QUITO,A,OFICIAL,RURAL,MANUEL ARNULFO COPETE MARMOLEJO
119137000293,19137,CALDONO,19,CAUCA,80.30491711401115,I.E. INSTITUTO EDUCATIVO DE FORMACION INTERCULTURAL COMUNITARIO KWESX UMA KIWE - INFIKUK,119137000293,BARRIO OLAZA PRINCIPAL ASOCIACIÓN DE CABILDOS DEN CLADONO,3146806913,CAUCA,CALDONO,A,OFICIAL,"URBANA , RURAL",DIANA BEATRIZ TUMBO GARCIA
319455800001,19455,MIRANDA,19,CAUCA,68.80391760992366,INSTITUCION EDUCATIVA PROVIDENCIA MIRANDA,319455800001,CL 3 7 33,,CAUCA,MIRANDA,A,NO OFICIAL,URBANA,MARIA TERESA DELGADO
319455800001,19455,MIRANDA,19,CAUCA,68.80391760992366,INSTITUCION EDUCATIVA PROVIDENCIA MIRANDA,319455800001,CL 3 7 33,,CAUCA,MIRANDA,A,NO OFICIAL,URBANA,MARIA TERESA DELGADO
319698002846,19698,SANTANDER DE QUILICHAO,19,CAUCA,77.11382414255137,COLEGIO NUEVO MILENIO,319698002846,CL 3 9 75,3146196396 - 3147002703,CAUCA,SANTANDER DE QUILICHAO,A,NO OFICIAL,URBANA,LUIS CARLOS ORLANDO ARIAS
219137000751,19137,CALDONO,19,CAUCA,34.97096792055069,INSTITUCION EDUCATIVA GUILLERMO LEON VALENCIA,219137000751,CORREGIMIENTO DE PESCADOR,3122960792,CAUCA,CALDONO,A,OFICIAL,RURAL,MARIANO PALACIOS ANZOLA
152835000677,52835,TUMACO,52,NARIÑO,58.332907282342184,IE. LICEO NACIONAL MAX SEIDEL,152835000677,IND CL 5 12 BR PRADOMAR,3206982732,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,URBANA,NILSON ANDRES CUERO
127361000439,27361,ISTMINA,27,CHOCO,81.57676594059512,IE ANDRES BELLO,127361000439,KR 8 819 45,312 2581478,CHOCÓ,ISTMINA,A,OFICIAL,URBANA,FLOR DENNY ASPRILLA PEDROZA
127361000439,27361,ISTMINA,27,CHOCO,81.57676594059512,IE ANDRES BELLO,127361000439,KR 8 819 45,312 2581478,CHOCÓ,ISTMINA,A,OFICIAL,URBANA,FLOR DENNY ASPRILLA PEDROZA
119698000250,19698,SANTANDER DE QUILICHAO,19,CAUCA,59.047076124090566,INSTITUCIÓN EDUCATIVA CAUCA,119698000250,KR 9 1 14,8292143 - 3137369675,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,URBANA,DANIEL TRUJILLO LEDEZMA
227077004992,27077,BAJO BAUDO   (PIZARRO),27,CHOCO,67.65606629521959,IE HERNANDO PALACIOS,227077004992,DOCAMPADO,3122790806,CHOCÓ,BAJO BAUDÓ,A,OFICIAL,RURAL,JHON CATALINO HERNÁNDEZ CAICEDO
219075000296,19075,BALBOA,19,CAUCA,52.980833719084856,INSTITUCION EDUCATIVA LA PLANADA,219075000296,CORREGIMIENTO LA PLANADA,3146375130,CAUCA,BALBOA,A,OFICIAL,RURAL,PABLO ADOLFO MUÑOZ LASSO
376109006999,76109,BUENAVENTURA,76,VALLE,47.049426630553015,INSTITUTO INTEGRADO HENRY PETYON,376109006998,CL 4 32 43,3104945603,VALLE DEL CAUCA,BUENAVENTURA,A,NO OFICIAL,URBANA,MARIA ELENA MOSQUERA CAMACHO
272O48446910,19573,PUERTO TEJADA,19,CAUCA,75.69067656328875,,,,,,,,,,
119318002131,19318,GUAPI,19,CAUCA,59.87478049234439,I.E. SAN PEDRO Y SAN PABLO,119318002131,IND CARRERA 3 BARRIO SAN PABLO,3128505280 - 3128704157,CAUCA,GUAPI,A,OFICIAL,URBANA,DIEGO SINISTERRA HINESTROZA
127800000238,27800,UNGUIA,27,CHOCO,61.34574659474374,IE DE UNGUIA,127800000238,CARRETERA AL PUERTO DE UNGUIA,3215962864,CHOCÓ,UNGUÍA,A,OFICIAL,"URBANA , RURAL",CRISPULO ANTONIO RIVAS ASPRILLA
219473000590,19473,MORALES,19,CAUCA,58.5949706027972,INSTITUCION EDUCATIVA INDIGENA CHIMBORAZO,219473000590,CORREGIMIENTO CHIMBORAZO,3206752757,CAUCA,MORALES,A,OFICIAL,RURAL,OLIVER CASTRO CERON
227077000334,27077,BAJO BAUDO   (PIZARRO),27,CHOCO,35.426743785583355,CE SIVIRU,227077000334,CORREG SIVIRU,3206715639-3045891593,CHOCÓ,BAJO BAUDÓ,A,OFICIAL,RURAL,IDALIDES MOSQUERA ASPRILLA
252835000027,52835,TUMACO,52,NARIÑO,55.95170786163076,I.E. BAJO MIRA Y FRONTERA,252835000027,CORREGIMIENTO CONGAL FRONTERA,3170364407,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,RURAL,SANDRA YESENIA CASTILLO QUIÑONES
319573000834,19573,PUERTO TEJADA,19,CAUCA,40.9074524609555,INSTITUCION EDUCATIVA PROVIDENCIA PUERTO TEJADA,319573000834,CL 18 17 10,3103924231 - 3136966626,CAUCA,PUERTO TEJADA,A,NO OFICIAL,URBANA,YIPSENIA SANDOVAL RODRIGUEZ
105873000232,5873,VIGIA DEL FUERTE,5,ANTIOQUIA,40.869064652432016,I. E. VIGIA DEL FUERTE,105873000232,KR 1 0 01,867 80 70,ANTIOQUIA,VIGÍA DEL FUERTE,A,OFICIAL,"URBANA , RURAL",CORDOBA MAQUILON ALIRIO
227450000013,27450,MEDIO SAN JUAN,27,CHOCO,67.93542966115079,IE INDÍGENA GENARO OPUA QUIRO,227450000013,COMUN INDIG UNION WOUNAAN,5214127 - 3214888704 - 3225380831,CHOCÓ,MEDIO SAN JUAN,A,OFICIAL,RURAL,MONCHI CHAMAPURO ISMARE
376109007552,76109,BUENAVENTURA,76,VALLE,61.58215648879547,COMERCIAL EN SISTEMAS LA MERCED,376109007552,KR 59 6 C 22,2443747,VALLE DEL CAUCA,BUENAVENTURA,A,NO OFICIAL,URBANA,BETZAIDA OLAVE OROBIO
219821000094,19821,TORIBIO,19,CAUCA,70.8042683742064,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NATALÁ,219821000094,VDA. NATALA RESGUARDO SAN FRANCISCO,3226356625,CAUCA,TORIBIO,A,OFICIAL,RURAL,FLADEMIR COICUE UL
405873000325,5873,VIGIA DEL FUERTE,5,ANTIOQUIA,82.46701579442045,INSTITUCION EDUCATIVA RURAL ALIANZA PARA EL PROGRESO,405873000325,CORREG. VEGAEZ,,ANTIOQUIA,VIGÍA DEL FUERTE,A,OFICIAL,RURAL,JHON GEYLER PEREA PESTAÑA
889O46942213,76109,BUENAVENTURA,76,VALLE,73.75812652243496,,,,,,,,,,
252079001456,52079,BARBACOAS,52,NARIÑO,31.132405985990765,INSTITUCION EDUCATIVA BUENAVISTA,252079001456,CARRETERA NACIONAL,3160492071,NARIÑO,BARBACOAS,A,OFICIAL,RURAL,CORTES CORTES JORGE SILVIO.
24176725O203,27495,NUQUI,27,CHOCO,49.31337639026733,,,,,,,,,,
376109010649,76109,BUENAVENTURA,76,VALLE,46.829948981408506,CENTRO EDUCATIVO SANTA ROSA,376109010649,KR 56 C 44 S 21,2428902,VALLE DEL CAUCA,BUENAVENTURA,A,NO OFICIAL,URBANA,LUZ GLADIS ANGULO CONGO
219821000558,19821,TORIBIO,19,CAUCA,53.154233991879764,INSTITUCION EDUCATIVA EL SESTEADERO,219821000558,VEREDA EL SESTEADERO,3146210954 - 3209141562,CAUCA,TORIBIO,A,OFICIAL,RURAL,LUIS YIMER PAVI MUÑOZ
176109000176,76109,BUENAVENTURA,76,VALLE,33.63081383634605,SAN RAFAEL,176109000176,KR 6 6 45,3206677339,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,URBANA,LEONOR XIMENA MURILLO ROSAS
176109000176,76109,BUENAVENTURA,76,VALLE,33.63081383634605,SAN RAFAEL,176109000176,KR 6 6 45,3206677339,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,URBANA,LEONOR XIMENA MURILLO ROSAS
176109000427,76109,BUENAVENTURA,76,VALLE,39.99123294960928,JUAN JOSE RONDON,176109000427,KR 38 2 24,2448157-3105009070,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,URBANA,ELDA MIREYA ANGULO MEDINA
219075000041,19075,BALBOA,19,CAUCA,67.24380678293456,INSTITUCION EDUCATIVA OLAYA,219075000041,CORREGIMIENTO OLAYA,3164497321,CAUCA,BALBOA,A,OFICIAL,RURAL,MILTON HERNAN JARAMILLO VILLARREAL
227361002185,27250,EL LITORAL DEL SAN JUAN,27,CHOCO,59.34550587289887,IE RAMON LOZANO GARCES,227361002185,BARRIO LA INMACULADA,3117580026,CHOCÓ,EL LITORAL DEL SAN JUAN,A,OFICIAL,"URBANA , RURAL",LUIS ALIRIO MOSQUERA LEUDO
352835000242,52835,TUMACO,52,NARIÑO,53.69744182910741,IE. MANUEL ELKIN PATARROYO,352835000242,IND CALLE PUENTE DEL MEDIO,7273107,NARIÑO,SAN ANDRES DE TUMACO,A,NO OFICIAL,URBANA,EDGAR FIDEL CASTILLO DIAZ
227495000286,27495,NUQUI,27,CHOCO,64.34030214292008,IE INDÍGENA DE PUERTO INDIO (RIO CHORI),227495000286,VDA ALTO RIO CHORI,,CHOCÓ,NUQUÍ,A,OFICIAL,RURAL,PEDRO DOLICO BANUVI ROJAS
119573000134,19573,PUERTO TEJADA,19,CAUCA,58.32257893193287,INSTITUCION EDUCATIVA SAGRADO CORAZON,119573000134,KR 19 A 16 02,3188875199,CAUCA,PUERTO TEJADA,A,OFICIAL,URBANA,MARIANA DE JESUS PARRA DE CANDELO
252079000883,52079,BARBACOAS,52,NARIÑO,62.20946580834694,INSTITUCION EDUCATIVA EL DIVISO,252079000883,KM 107 VIA TUMACO JUNIN,3163908446,NARIÑO,BARBACOAS,A,OFICIAL,"URBANA , RURAL",JESUS OTILIO CASTILLO RODRIGUEZ
227001000513,27050,ATRATO (YUTO),27,CHOCO,43.106430337553704,IE ANTONIO ABAD HINESTROZA,227001000513,YUTO,3218513281,CHOCÓ,ATRATO,A,OFICIAL,"URBANA , RURAL",ADELSON MENA MENA
127135000019,27135,CANTON DEL SAN PABLO,27,CHOCO,55.21785958000943,IE JOSE MANUEL PALACIOS PALACIOS,127135000019,MANAGRU,3152556496,CHOCÓ,EL CANTÓN DEL SAN PABLO,A,OFICIAL,"URBANA , RURAL",MANUEL BERMUDEZ MORENO
227077001357,27077,BAJO BAUDO   (PIZARRO),27,CHOCO,52.29814211125325,IE FRANCISCO DE PAULA SANTANDER,227077001357,PILIZA,3105384616-3104083942,CHOCÓ,BAJO BAUDÓ,A,OFICIAL,RURAL,JESUS ALFREDO IBARGUEN MORENO
376109008290,76109,BUENAVENTURA,76,VALLE,73.89901322482957,COLEGIO TECNICO EN SISTEMAS PUERTO DEL MAR,376109008290,KR 64 C 7 41,2442882 - 3154456673,VALLE DEL CAUCA,BUENAVENTURA,A,NO OFICIAL,URBANA,CARLOS HERNAN CAICEDO DELGADO
176109000192,76109,BUENAVENTURA,76,VALLE,74.00136932732065,FRANCISCO JOSE DE CALDAS,176109000192,KR 19 4 03,3168208446,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,URBANA,ANGELA MARIA LARA ZAPATA
219256000697,19256,EL TAMBO,19,CAUCA,39.65591531121778,INSTITUCION EDUCATIVA PIAGUA,219256000697,CORREGIMIENTO PIAGUA,3156752515,CAUCA,EL TAMBO,A,OFICIAL,RURAL,JESUS LIBARDO MEJIA MOSQUERA
219473000107,19473,MORALES,19,CAUCA,42.82336490283902,INSTITUCION EDUCATIVA INDIGENA EL MESON,219473000107,VEREDA EL MESON,3186425627,CAUCA,MORALES,A,OFICIAL,RURAL,WILLIAM BERMUDEZ CAMPO
252250000676,52390,LA TOLA,52,NARIÑO,34.87787964386321,INSTITUCIÓN EDUCATIVA SAN PABLO DE LA MAR,252250000676,VEREDA SAN PABLO DE LA MAR,3117600800,NARIÑO,LA TOLA,A,OFICIAL,RURAL,JUAN CARLOS RODRIGUEZ CASTRO
176109002691,76109,BUENAVENTURA,76,VALLE,55.31213716858137,NESTOR URBANO TENORIO,176109005836,KR 84 2 S 12,240662-3168835410,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,URBANA,CESAR ENRIQUE LOBON MURILLO
227361002096,27450,MEDIO SAN JUAN,27,CHOCO,48.4004767175359,IE MANUEL E RIVAS LOBON,227361002240,BEBEDO,3113301319,CHOCÓ,MEDIO SAN JUAN,A,OFICIAL,RURAL,JOSE DE LOS SANTOS MENA MORENO
219256000271,19256,EL TAMBO,19,CAUCA,66.15923148468086,INSTITUCION EDUCATIVA SEGUENGUE,219256000271,VEREDA RIOHONDO,3103948414,CAUCA,EL TAMBO,A,OFICIAL,RURAL,CLAUDIA XIMENA MONCADA QUINTO
227361002363,27250,EL LITORAL DEL SAN JUAN,27,CHOCO,52.11368051546295,IE INDÍGENA LA UNION,227361002363,RESG PICHIMA QUEBRADA,3217591134,CHOCÓ,EL LITORAL DEL SAN JUAN,A,OFICIAL,RURAL,GUILLERMO PEÑA CABEZON
219698000661,19698,SANTANDER DE QUILICHAO,19,CAUCA,52.45926775163065,INSTITUCION EDUCATIVA DOMINGUILLO,219698000661,VEREDA DOMINGUILLO,3176887666,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,RURAL,YAZZIR ALEXANDER POLANCO HERRERA
276109008589,76109,BUENAVENTURA,76,VALLE,60.13691097084954,INSTITUCIÓN EDUCATIVA TÉCNICA AGROECOLÓGICO NONAM,276109008589,BAJO SAN JUAN,3217784202,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,RURAL,HILDO MOÑA PERDIZ
319573000231,19573,PUERTO TEJADA,19,CAUCA,40.17703191641141,CORPORACION EDUCATIVA ADVENTISTA C.E.A.,319573000231,KR 17 16 45,3232271113,CAUCA,PUERTO TEJADA,A,NO OFICIAL,URBANA,LICENIA YANETH PEREA SANTOS
219256003734,19256,EL TAMBO,19,CAUCA,54.37440858291241,INSTITUCION EDUCATIVA DE CHISQUIO,219256003734,CORREGIMIENTO CHISQUIO,3183233819,CAUCA,EL TAMBO,A,OFICIAL,RURAL,GERMAN GUTIERREZ GARCIA
376109003328,76109,BUENAVENTURA,76,VALLE,84.9536722163625,EL MILAGROSO,376109003328,CL 9 A 66 24,2443747,VALLE DEL CAUCA,BUENAVENTURA,A,NO OFICIAL,URBANA,ANA DEL CARMEN OLMEDO
176109001172,76109,BUENAVENTURA,76,VALLE,61.44873305859133,JUAN JOSE RONDON,176109000427,KR 38 2 24,2448157-3105009070,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,URBANA,ELDA MIREYA ANGULO MEDINA
327001003681,27001,QUIBDO,27,CHOCO,44.329502402852995,COLEGIO BILINGUE,327001003681,KR 7 A 25 59,6712281,CHOCÓ,QUIBDÓ,A,NO OFICIAL,URBANA,LUZ DEL CARMEN RENGIFO DE MACHADO
227361000816,27450,MEDIO SAN JUAN,27,CHOCO,41.90737602729699,IE JOAQUIN URRUTIA,227361000816,CABECERA MUNICIPAL ANDAGOYA,3117619084,CHOCÓ,MEDIO SAN JUAN,A,OFICIAL,"URBANA , RURAL",SENEN HINESTROZA MATURANA
252250000421,52390,LA TOLA,52,NARIÑO,44.43427046445636,INSTITUCION EDUCATIVA AGROPECUARIA Y AMBIENTAL ARCA DE NOE,252250000421,VEREDA AMARALES,3207989165,NARIÑO,LA TOLA,A,OFICIAL,RURAL,MIRIAN PINILLO ANCHICO
119698000101,19698,SANTANDER DE QUILICHAO,19,CAUCA,74.75571793655212,INSTITUCION EDUCATIVA INSTITUTO TECNICO DE SANTANDER DE QUILICHAO,119698000101,CL 3 A 7 68,3102683646,CAUCA,SANTANDER DE QUILICHAO,A,OFICIAL,URBANA,ISABEL CRISTINA CABAL GOBOY
219780001382,19780,SUAREZ,19,CAUCA,43.459564836358425,INSTITUCION EDUCATIVA LA MESETA (ANTES CENTRO EDUCATIVO LA MESETA),219780001382,CORREGIMIENTO DE LA MESETA,3206462582,CAUCA,SUÁREZ,A,OFICIAL,RURAL,ELISON GONZALEZ
227077000130,27077,BAJO BAUDO   (PIZARRO),27,CHOCO,86.14701307981423,CE SAN LORENZO DE ORPUA,227077000130,ORPUA,3146909472,CHOCÓ,BAJO BAUDÓ,A,OFICIAL,RURAL,NILSA ADIELA RIVAS MOSQUERA
127001000411,27001,QUIBDO,27,CHOCO,77.22575312678526,IE ARMANDO LUNA ROA,127001000411,IND TRANSVERSAL 10 # 30-65,310 2628918,CHOCÓ,QUIBDÓ,A,OFICIAL,URBANA,ELVIS CÓRDOBA ARANGO
127001000411,27001,QUIBDO,27,CHOCO,77.22575312678526,IE ARMANDO LUNA ROA,127001000411,IND TRANSVERSAL 10 # 30-65,310 2628918,CHOCÓ,QUIBDÓ,A,OFICIAL,URBANA,ELVIS CÓRDOBA ARANGO
176109003183,76109,BUENAVENTURA,76,VALLE,80.37370272917194,SIMON BOLIVAR,176109003183,CL 4 A KR 60 Y 61,2429602-3183618712,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,URBANA,FREDDY PANAMEÑO VALENCIA
319573000338,19573,PUERTO TEJADA,19,CAUCA,65.36467603222185,COLEGIO COOPERATIVO NATANAEL DIAZ,319573000338,CL 20 20 131,8287951 - 3166956134,CAUCA,PUERTO TEJADA,A,NO OFICIAL,URBANA,ERI ERNILSA CARVAJAL VASQUEZ
127001017896,27001,QUIBDO,27,CHOCO,54.02712413221808,IE ADVENTISTA DE QUIBDO BOLIVAR ESCANDON,127001017896,CL 30 5 45,6714714,CHOCÓ,QUIBDÓ,A,NO OFICIAL,URBANA,CLAUDIA PATRICIA RIVAS MURILLO
219698001587,19845,VILLA RICA,19,CAUCA,63.317680213607375,INST EDUC TEC CCIAL SIMON BOLIVAR ANTES INST EDUC SIMON BOLIVAR,219698001587,CL 3 6 58,3116002446,CAUCA,VILLA RICA,A,OFICIAL,URBANA,EFIGENIO HINESTROZA HERRERA
219698000564,19845,VILLA RICA,19,CAUCA,73.62304121795121,I.E. JUAN IGNACIO,219698000564,CORREGIMIENTO JUAN IGNACIO,3147201222,CAUCA,VILLA RICA,A,OFICIAL,RURAL,ALEXANDER OLIVAR
176109000575,76109,BUENAVENTURA,76,VALLE,72.62007267032709,NORMAL SUPERIOR JUAN LADRILLEROS,176109000575,CL 1 A 47 D 40 BR EL CRISTAL,2448779-320-6136942,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,URBANA,NEIDA MARGOT MINA ROSAS
176109002977,76109,BUENAVENTURA,76,VALLE,58.673486596693614,PABLO EMILIO CARVAJAL,176109002977,TRASNV. 87 NO 3S-40 BARRIO ALEJANDRO CABAL POMBO,2507614-3234587803,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,"URBANA , RURAL",MARLON ALEXIS POSSO VARELA
127001000853,27001,QUIBDO,27,CHOCO,69.39506135717416,IE GIMNASIO DE QUIBDO,127001000853,KR 2 25 22,3206832969,CHOCÓ,QUIBDÓ,A,OFICIAL,URBANA,JAFET BUENAÑOS RENTERIA
227361001537,27361,ISTMINA,27,CHOCO,74.49785678097228,IE PUERTO SALAZAR,227361001537,PUERT SALAZAR CHIGORODO,3136738079,CHOCÓ,ISTMINA,A,OFICIAL,RURAL,EDWAR ANTONIO MORENO PALACIOS
252621000348,52621,ROBERTO PAYAN (SAN JOSE),52,NARIÑO,48.492684922688994,INSTITUCION EDUCATIVA POLICARPA BOCA DE TELEMBI,252621000348,CORREG SAN ANTONIO,7468222-7468210,NARIÑO,ROBERTO PAYÁN,A,OFICIAL,"URBANA , RURAL",MARCIANO MODESTO RAMOS
152835004371,52835,TUMACO,52,NARIÑO,52.309205366583,I. E. CIUDADELA EDUCATIVA TUMAC,152835004371,IND LA CIUDADELA,7270005,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,URBANA,HERNANDEZ CORTES JORGE ENRIQUE
119075000020,19075,BALBOA,19,CAUCA,53.41144099180234,INSTITUCION EDUCATIVA VASCO NUÑEZ DE BALBOA,119075000020,VDA. EL CRUCERITO,3168018454,CAUCA,BALBOA,A,OFICIAL,"URBANA , RURAL",DURAN BENITEZ NOLBERTO
427615000012,27615,RIOSUCIO,27,CHOCO,62.33974099911662,INSTITUCIÓN ETNOEDUCATIVA AGROPECUARIA RURAL ANTONIO MARIA CLARET,427615000012,IND BARRIO EL CENTRO,681 00 12-3116094471,CHOCÓ,RIOSUCIO,A,NO OFICIAL,URBANA,LOPEZ MONTES SIGIFREDO
252835004511,52835,TUMACO,52,NARIÑO,34.44995385545691,IE. FAUSTINO ARIAS REINEL,252835004511,VDA GUAYACANA,3217075420 - 317 6093682,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,RURAL,JOSE MARIO ESCOBAR PAGUAY
252835004511,52835,TUMACO,52,NARIÑO,34.44995385545691,IE. FAUSTINO ARIAS REINEL,252835004511,VDA GUAYACANA,3217075420 - 317 6093682,NARIÑO,SAN ANDRES DE TUMACO,A,OFICIAL,RURAL,JOSE MARIO ESCOBAR PAGUAY
276109000031,76109,BUENAVENTURA,76,VALLE,45.80357943543918,SANTA CECILIA,276109000031,RIO NAYA,3163295764,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,RURAL,LIGIA MARIA ASPRILLA ZAMORA
227099000516,27099,BOJAYA (BELLAVISTA),27,CHOCO,64.75360211595286,IE INDÍGENA DE UNION CUITY,227099000516,VDA UNION CUITY,3226239472,CHOCÓ,BOJAYA,A,OFICIAL,RURAL,NELQUI CABRERA BECHECHE
127205000020,27205,CONDOTO,27,CHOCO,52.500881393682995,IE LUIS LOZANO SCIPION,127205000020,CONDOTO CHOCO,3136591741,CHOCÓ,CONDOTO,A,OFICIAL,"URBANA , RURAL",RAFAEL ALBERTO GEOVO GUTIERREZ
219137001243,19137,CALDONO,19,CAUCA,62.85823477183364,I.E. INSTITUTO EDUCATIVO DE FORMACION INTERCULTURAL COMUNITARIO KWESX UMA KIWE - INFIKUK,119137000293,BARRIO OLAZA PRINCIPAL ASOCIACIÓN DE CABILDOS DEN CLADONO,3146806913,CAUCA,CALDONO,A,OFICIAL,"URBANA , RURAL",DIANA BEATRIZ TUMBO GARCIA
327001002685,27001,QUIBDO,27,CHOCO,53.58801872991158,BTO MIX MANUEL SATURIO VALENCIA,327001002685,KR 5 23 63,67111116,CHOCÓ,QUIBDÓ,A,NO OFICIAL,URBANA,PAULINA CUESTA DE VALOYES.
119256000285,19256,EL TAMBO,19,CAUCA,61.726750890141716,INSTITUCION EDUCATIVA POLITECNICO FRANCISCO DE PAULA SANTANDER,119256000285,KR 0 0 0,3117913801,CAUCA,EL TAMBO,A,OFICIAL,"URBANA , RURAL",MILLER ALBERTO VALLEJO TORO
527610900095,76109,BUENAVENTURA,76,VALLE,71.13529131545121,,,,,,,,,,
219137001162,19137,CALDONO,19,CAUCA,72.588779181162,INSTITUCION EDUCATIVA EMPRESARIAL CERRO ALTO,219137001162,CORREGIMIENTO CERRO ALTO,3165428034,CAUCA,CALDONO,A,OFICIAL,RURAL,WILLIAM HERNAN OTERO VIDAL
219110000164,19110,BUENOS AIRES,19,CAUCA,33.76010512385021,INSTITUCION EDUCATIVA AGROAMBIENTAL LA NUEVA ESPERANZA,219110000164,RESGUARDO INDÍGENA NASA DE PUEBLO NUEVO CERAL,313 5271443,CAUCA,BUENOS AIRES,A,OFICIAL,RURAL,YUVELY FLOR SALAMANCA
219473006512,19473,MORALES,19,CAUCA,58.51422833147758,INSTITUCION EDUCATIVA AGROPECUARIA SIGIFREDO GUTIERREZ ANTES ( I.E.A. MAXIMO GOMEZ),219473006512,VEREDA SAN ISIDRO,8396016 - 3152678050,CAUCA,MORALES,A,OFICIAL,RURAL,MARIA EUGENIA LEDESMA LLANTEN
376109001970,76109,BUENAVENTURA,76,VALLE,86.63511769666722,INSTITUTO JUAN XXIII,376109001970,CL 3 7 28,,VALLE DEL CAUCA,BUENAVENTURA,A,NO OFICIAL,URBANA,ROSARIO RAMIREZ DE QUESADA
276109002114,76109,BUENAVENTURA,76,VALLE,71.79766222735165,SANTA CECILIA,276109000031,RIO NAYA,3163295764,VALLE DEL CAUCA,BUENAVENTURA,A,OFICIAL,RURAL,LIGIA MARIA ASPRILLA ZAMORA
227001001871,27001,QUIBDO,27,CHOCO,68.83872079404084,IE AGROPECUARIA CRISTO REY DE TUTUNENDO,227001001871,IND TUTUNENDO,3113767286,CHOCÓ,QUIBDÓ,A,OFICIAL,RURAL,SUSANA MARIA MORENO PALACIOS
227025000689,27025,ALTO BAUDO (PIE DE PATO),27,CHOCO,48.360123754309754,IE INDÍGENA LA PLAYITA,227025000689,COMUN LA PLAYITA,3225194804,CHOCÓ,ALTO BAUDÓ,A,OFICIAL,RURAL,CHARLIEN LANA CAIZAMO
227075000043,27075,BAHIA SOLANO (MUTIS),27,CHOCO,70.83786351617624,IE DEL VALLE,227075000043,EL VALLE,3146145648,CHOCÓ,BAHÍA SOLANO,A,OFICIAL,RURAL,MARTHA CECILIA SOTO CUESTA
319256004051,19256,EL TAMBO,19,CAUCA,70.51156927118555,CENTRO EDUCATIVOS POR CICLOS PARA ADULTOS EL TAMBO CEDCAT,319256004051,IND CORREGIMIENTO ZARZAL,3103730055,CAUCA,EL TAMBO,A,NO OFICIAL,URBANA,RUBEN DARIO HURTADO ALEGRIA
